Date,Open,High,Low,Close,Adj Close,Volume
1991-09-03,1.883929,1.901786,1.857143,1.875000,0.301309,17094000
1991-09-04,1.883929,1.883929,1.834821,1.839286,0.295569,29946000
1991-09-05,1.839286,1.848214,1.812500,1.821429,0.292700,19471200
1991-09-06,1.821429,1.848214,1.803571,1.839286,0.295569,19818400
1991-09-09,1.848214,1.910714,1.839286,1.901786,0.305613,31620400
1991-09-10,1.883929,1.906250,1.776786,1.790179,0.287678,45710000
1991-09-11,1.812500,1.821429,1.767857,1.803571,0.289830,44500400
1991-09-12,1.830357,1.830357,1.776786,1.808036,0.290548,29803200
1991-09-13,1.785714,1.794643,1.732143,1.736607,0.279069,41683600
1991-09-16,1.758929,1.758929,1.660714,1.687500,0.271178,51444400
1991-09-17,1.678571,1.750000,1.669643,1.750000,0.281221,33852000
1991-09-18,1.741071,1.803571,1.732143,1.790179,0.287678,30338000
1991-09-19,1.794643,1.803571,1.767857,1.776786,0.285526,44584400
1991-09-20,1.776786,1.821429,1.767857,1.808036,0.290548,47037200
1991-09-23,1.785714,1.812500,1.758929,1.767857,0.284091,21915600
1991-09-24,1.767857,1.799107,1.723214,1.794643,0.288396,26524400
1991-09-25,1.794643,1.803571,1.758929,1.803571,0.289830,13616400
1991-09-26,1.794643,1.794643,1.750000,1.785714,0.286961,17805200
1991-09-27,1.785714,1.812500,1.741071,1.750000,0.281221,15702400
1991-09-30,1.758929,1.776786,1.750000,1.767857,0.284091,15800400
1991-10-01,1.758929,1.830357,1.750000,1.812500,0.291265,32844000
1991-10-02,1.848214,1.848214,1.767857,1.776786,0.285526,4496800
1991-10-03,1.785714,1.785714,1.696429,1.705357,0.274047,45250800
1991-10-04,1.714286,1.741071,1.696429,1.723214,0.276917,19843600
1991-10-07,1.714286,1.741071,1.696429,1.718750,0.276200,16175600
1991-10-08,1.718750,1.732143,1.660714,1.723214,0.276917,43064000
1991-10-09,1.723214,1.741071,1.705357,1.714286,0.275482,33185600
1991-10-10,1.741071,1.750000,1.669643,1.705357,0.274047,39303600
1991-10-11,1.718750,1.745536,1.660714,1.732143,0.278352,30013200
1991-10-14,1.750000,1.794643,1.741071,1.781250,0.286243,27969200
1991-10-15,1.803571,1.875000,1.785714,1.875000,0.301309,72052400
1991-10-16,1.875000,1.928571,1.866071,1.910714,0.307048,50218000
1991-10-17,1.892857,1.901786,1.839286,1.870536,0.300591,37903600
1991-10-18,1.968750,1.982143,1.946429,1.964286,0.315657,111739600
1991-10-21,1.973214,1.995536,1.937500,1.955357,0.314222,29173200
